contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho 
AAPL250523P00260000,AAPL,2025-05-23,260.00,put,0.00,63.02,62.55,69,63.50,82,0,0,2025-04-17,0.56967,-0.92481,0.00402,-0.04033,0.08774,-0.24183
AAPL250523C00265000,AAPL,2025-05-23,265.00,call,0.09,0.09,0.08,15,0.10,1,1,138,2025-04-17,0.39650,0.01114,0.00119,-0.01022,0.01811,0.00208
AAPL250523P00265000,AAPL,2025-05-23,265.00,put,0.00,67.95,67.30,105,68.60,88,0,0,2025-04-17,0.59345,-0.92996,0.00366,-0.03870,0.08310,-0.24769
AAPL250523C00270000,AAPL,2025-05-23,270.00,call,0.08,0.08,0.06,14,0.11,44,2,92,2025-04-17,0.41205,0.00967,0.00102,-0.00938,0.01601,0.00180
AAPL250523P00270000,AAPL,2025-05-23,270.00,put,0.00,73.00,72.45,90,73.55,86,0,0,2025-04-17,0.63064,-0.92942,0.00346,-0.04284,0.08359,-0.25257
AAPL250523C00275000,AAPL,2025-05-23,275.00,call,0.05,0.07,0.06,50,0.08,54,0,210,2025-04-17,0.42607,0.00832,0.00086,-0.00849,0.01403,0.00155
AAPL250523P00275000,AAPL,2025-05-23,275.00,put,0.00,78.03,77.35,105,78.70,105,0,0,2025-04-17,0.66463,-0.92972,0.00328,-0.04592,0.08331,-0.25759
AAPL250523C00280000,AAPL,2025-05-23,280.00,call,0.05,0.03,0.01,5,0.06,1,10,30,2025-04-17,0.40717,0.00399,0.00047,-0.00422,0.00731,0.00075
AAPL250523P00280000,AAPL,2025-05-23,280.00,put,0.00,83.00,82.50,80,83.50,80,0,0,2025-04-17,0.69085,-0.93225,0.00306,-0.04608,0.08099,-0.26298
AAPL250523C00285000,AAPL,2025-05-23,285.00,call,0.17,0.06,0.03,16,0.08,44,0,48,2025-04-17,0.45778,0.00680,0.00067,-0.00762,0.01175,0.00126
AAPL250523P00285000,AAPL,2025-05-23,285.00,put,0.00,88.00,87.40,87,88.60,96,0,0,2025-04-17,0.71997,-0.93342,0.00290,-0.04766,0.07992,-0.26814
AAPL250523C00290000,AAPL,2025-05-23,290.00,call,0.02,0.01,0.00,0,0.08,33,0,28,2025-04-17,0.40092,0.00147,0.00019,-0.00168,0.00295,0.00027
AAPL250523P00290000,AAPL,2025-05-23,290.00,put,0.00,92.97,92.40,100,93.55,75,0,0,2025-04-17,0.74466,-0.93558,0.00273,-0.04767,0.07790,-0.27346
AAPL250523C00295000,AAPL,2025-05-23,295.00,call,0.14,0.01,0.00,0,0.07,58,0,36,2025-04-17,0.41693,0.00141,0.00018,-0.00169,0.00286,0.00026
AAPL250523P00295000,AAPL,2025-05-23,295.00,put,0.00,98.03,97.50,80,98.55,89,0,0,2025-04-17,0.78033,-0.93423,0.00265,-0.05233,0.07916,-0.27819
AAPL250523C00300000,AAPL,2025-05-23,300.00,call,0.04,0.04,0.02,6,0.06,22,9,51,2025-04-17,0.49162,0.00440,0.00042,-0.00555,0.00798,0.00082
AAPL250523P00300000,AAPL,2025-05-23,300.00,put,0.00,103.03,102.45,95,103.60,90,0,0,2025-04-17,0.80777,-0.93506,0.00254,-0.05386,0.07838,-0.28328
AAPL250523C00305000,AAPL,2025-05-23,305.00,call,0.03,0.03,0.01,8,0.06,46,0,3,2025-04-17,0.49436,0.00336,0.00033,-0.00437,0.00626,0.00062
AAPL250523P00305000,AAPL,2025-05-23,305.00,put,0.00,107.97,107.35,97,108.60,95,0,0,2025-04-17,0.82682,-0.93791,0.00239,-0.05220,0.07569,-0.28871
AAPL250523C00310000,AAPL,2025-05-23,310.00,call,0.00,0.01,0.00,0,0.07,10,0,0,2025-04-17,0.46327,0.00129,0.00015,-0.00172,0.00262,0.00024
AAPL250523P00310000,AAPL,2025-05-23,310.00,put,0.00,113.80,112.40,100,115.20,100,0,0,2025-04-17,0.94893,-0.91282,0.00270,-0.09447,0.09811,-0.28958
AAPL250523C00315000,AAPL,2025-05-23,315.00,call,0.00,0.01,0.00,0,0.07,1,0,0,2025-04-17,0.47805,0.00125,0.00014,-0.00172,0.00255,0.00023
AAPL250523P00315000,AAPL,2025-05-23,315.00,put,0.00,118.95,117.45,91,120.45,100,0,0,2025-04-17,0.99084,-0.90977,0.00265,-0.10314,0.10065,-0.29407
AAPL250523C00320000,AAPL,2025-05-23,320.00,call,0.01,0.01,0.00,0,0.07,6,0,1,2025-04-17,0.49253,0.00122,0.00013,-0.00173,0.00249,0.00023
AAPL250523P00320000,AAPL,2025-05-23,320.00,put,0.00,122.28,120.90,1,123.65,82,0,0,2025-04-17,0.79131,-0.96493,0.00158,-0.01556,0.04788,-0.30807
AAPL250523C00325000,AAPL,2025-05-23,325.00,call,0.07,0.01,0.00,0,0.05,1,0,1,2025-04-17,0.50686,0.00119,0.00013,-0.00174,0.00244,0.00022
AAPL250523P00325000,AAPL,2025-05-23,325.00,put,0.00,128.32,126.40,100,130.25,100,0,0,2025-04-17,0.97392,-0.92924,0.00225,-0.07635,0.08375,-0.30710
AAPL250530C00110000,AAPL,2025-05-30,110.00,call,0.00,87.45,86.85,58,88.05,41,0,0,2025-04-17,0.16107,1.00000,0.00000,-0.01298,0.00000,0.12893
AAPL250530P00110000,AAPL,2025-05-30,110.00,put,0.28,0.20,0.16,22,0.23,82,1,7,2025-04-17,0.78369,-0.01019,0.00051,-0.01642,0.01831,-0.00260
AAPL250530C00120000,AAPL,2025-05-30,120.00,call,0.00,77.53,76.75,80,78.30,40,0,0,2025-04-17,0.14255,1.00000,0.00000,-0.01416,0.00000,0.14065
AAPL250530P00120000,AAPL,2025-05-30,120.00,put,0.28,0.30,0.26,8,0.34,10,4,586,2025-04-17,0.72073,-0.01587,0.00082,-0.02211,0.02687,-0.00404
AAPL250530C00125000,AAPL,2025-05-30,125.00,call,0.00,72.62,71.85,72,73.40,35,0,0,2025-04-17,0.41738,0.99948,0.00006,-0.01534,0.00124,0.14639
AAPL250530P00125000,AAPL,2025-05-30,125.00,put,0.36,0.38,0.33,10,0.42,6,9,4,2025-04-17,0.69451,-0.02026,0.00104,-0.02621,0.03309,-0.00515
AAPL250530C00130000,AAPL,2025-05-30,130.00,call,0.00,67.75,66.95,61,68.55,35,0,0,2025-04-17,0.53415,0.99149,0.00064,-0.02485,0.01565,0.15027
AAPL250530P00130000,AAPL,2025-05-30,130.00,put,0.48,0.46,0.42,12,0.50,10,5,15,2025-04-17,0.66402,-0.02502,0.00130,-0.02989,0.03954,-0.00635
AAPL250530C00135000,AAPL,2025-05-30,135.00,call,73.50,62.92,62.10,61,63.75,38,0,0,2025-04-17,0.55427,0.98248,0.00115,-0.03434,0.02924,0.15387
AAPL250530P00135000,AAPL,2025-05-30,135.00,put,0.00,0.57,0.53,20,0.62,17,0,307,2025-04-17,0.63689,-0.03137,0.00164,-0.03455,0.04774,-0.00795
AAPL250530C00140000,AAPL,2025-05-30,140.00,call,0.00,57.85,56.85,91,58.85,28,0,0,2025-04-17,0.47302,0.98665,0.00107,-0.02893,0.02316,0.16081
AAPL250530P00140000,AAPL,2025-05-30,140.00,put,0.65,0.71,0.66,26,0.75,27,59,72,2025-04-17,0.61113,-0.03945,0.00206,-0.03993,0.05761,-0.00999
AAPL250530C00145000,AAPL,2025-05-30,145.00,call,59.45,53.47,52.90,14,54.05,22,0,2,2025-04-17,0.56601,0.95547,0.00246,-0.05780,0.06354,0.15873
AAPL250530P00145000,AAPL,2025-05-30,145.00,put,0.80,0.89,0.83,21,0.94,6,12,18,2025-04-17,0.58659,-0.04971,0.00259,-0.04607,0.06941,-0.01258
AAPL250530C00150000,AAPL,2025-05-30,150.00,call,57.55,48.55,47.20,86,49.90,97,0,1,2025-04-17,0.52272,0.94916,0.00296,-0.05937,0.07066,0.16307
AAPL250530P00150000,AAPL,2025-05-30,150.00,put,1.00,1.11,1.05,10,1.17,14,30,131,2025-04-17,0.56220,-0.06240,0.00323,-0.05270,0.08305,-0.01579
AAPL250530C00155000,AAPL,2025-05-30,155.00,call,41.95,43.52,42.55,115,44.50,13,0,2,2025-04-17,0.46479,0.94675,0.00345,-0.05658,0.07331,0.16843
AAPL250530P00155000,AAPL,2025-05-30,155.00,put,1.27,1.40,1.34,29,1.45,16,13,18,2025-04-17,0.53964,-0.07866,0.00402,-0.06026,0.09923,-0.01990
AAPL250530C00160000,AAPL,2025-05-30,160.00,call,36.75,39.83,39.05,4,40.60,96,0,3,2025-04-17,0.54009,0.89285,0.00505,-0.09448,0.12475,0.16027
AAPL250530P00160000,AAPL,2025-05-30,160.00,put,1.79,1.78,1.71,10,1.85,10,82,121,2025-04-17,0.51906,-0.09943,0.00498,-0.06878,0.11816,-0.02517
AAPL250530C00165000,AAPL,2025-05-30,165.00,call,31.59,34.38,33.70,67,35.05,6,0,24,2025-04-17,0.44513,0.89784,0.00592,-0.07928,0.12052,0.16785
AAPL250530P00165000,AAPL,2025-05-30,165.00,put,2.25,2.27,2.22,11,2.32,10,19,3734,2025-04-17,0.49955,-0.12534,0.00611,-0.07780,0.13944,-0.03176
AAPL250530C00170000,AAPL,2025-05-30,170.00,call,30.57,30.55,30.15,55,30.95,103,18,1,2025-04-17,0.46921,0.84776,0.00742,-0.10305,0.15920,0.16074
AAPL250530P00170000,AAPL,2025-05-30,170.00,put,2.90,2.89,2.80,105,2.98,38,157,379,2025-04-17,0.48080,-0.15720,0.00740,-0.08689,0.16261,-0.03988
AAPL250530C00175000,AAPL,2025-05-30,175.00,call,25.50,26.38,26.00,44,26.75,91,20,6,2025-04-17,0.45382,0.80791,0.00890,-0.11322,0.18471,0.15641
AAPL250530P00175000,AAPL,2025-05-30,175.00,put,3.75,3.72,3.65,2,3.80,204,139,900,2025-04-17,0.46525,-0.19691,0.00882,-0.09640,0.18751,-0.05008
AAPL250530C00180000,AAPL,2025-05-30,180.00,call,23.64,22.42,21.20,80,23.65,151,17,35,2025-04-17,0.43903,0.76035,0.01046,-0.12232,0.21002,0.15003
AAPL250530P00180000,AAPL,2025-05-30,180.00,put,4.71,4.67,4.55,41,4.80,110,418,450,2025-04-17,0.44604,-0.24237,0.01036,-0.10338,0.21131,-0.06175
AAPL250530C00185000,AAPL,2025-05-30,185.00,call,19.79,18.68,18.35,8,19.00,101,7,109,2025-04-17,0.42363,0.70516,0.01204,-0.12914,0.23322,0.14163
AAPL250530P00185000,AAPL,2025-05-30,185.00,put,5.95,5.92,5.80,21,6.05,19,60,307,2025-04-17,0.43049,-0.29700,0.01189,-0.10949,0.23400,-0.07589
AAPL250530C00190000,AAPL,2025-05-30,190.00,call,15.27,15.07,14.95,30,15.20,7,154,161,2025-04-17,0.40244,0.64326,0.01371,-0.13124,0.25214,0.13152
AAPL250530P00190000,AAPL,2025-05-30,190.00,put,7.80,7.45,7.30,5,7.60,6,117,207,2025-04-17,0.41540,-0.35938,0.01331,-0.11282,0.25279,-0.09217
AAPL250530C00195000,AAPL,2025-05-30,195.00,call,12.00,11.95,11.80,11,12.10,11,527,81,2025-04-17,0.38873,0.57168,0.01493,-0.13188,0.26536,0.11858
AAPL250530P00195000,AAPL,2025-05-30,195.00,put,9.50,9.30,9.15,5,9.45,64,157,241,2025-04-17,0.40077,-0.42885,0.01449,-0.11257,0.26542,-0.11047
AAPL250530C00200000,AAPL,2025-05-30,200.00,call,9.20,9.15,9.00,5,9.30,5,221,278,2025-04-17,0.37348,0.49409,0.01580,-0.12758,0.26969,0.10388
AAPL250530P00200000,AAPL,2025-05-30,200.00,put,11.73,11.57,11.40,14,11.75,11,55,425,2025-04-17,0.38903,-0.50358,0.01517,-0.10887,0.26971,-0.13049
AAPL250530C00205000,AAPL,2025-05-30,205.00,call,6.84,6.78,6.65,10,6.90,35,554,236,2025-04-17,0.36022,0.41305,0.01599,-0.11913,0.26329,0.08786
AAPL250530P00205000,AAPL,2025-05-30,205.00,put,13.70,14.18,14.00,10,14.35,9,56,84,2025-04-17,0.37623,-0.58120,0.01536,-0.10028,0.26412,-0.15158
AAPL250530C00210000,AAPL,2025-05-30,210.00,call,4.80,4.85,4.80,2,4.90,4,158,244,2025-04-17,0.34848,0.33263,0.01542,-0.10673,0.24562,0.07147
AAPL250530P00210000,AAPL,2025-05-30,210.00,put,17.22,17.25,17.05,4,17.45,28,3,69,2025-04-17,0.36662,-0.65733,0.01483,-0.08852,0.24847,-0.17286
AAPL250530C00215000,AAPL,2025-05-30,215.00,call,3.30,3.33,3.25,87,3.40,7,158,337,2025-04-17,0.33766,0.25677,0.01412,-0.09115,0.21789,0.05566
AAPL250530P00215000,AAPL,2025-05-30,215.00,put,20.56,20.73,20.35,45,21.10,59,32,6,2025-04-17,0.35900,-0.72820,0.01367,-0.07415,0.22429,-0.19341
AAPL250530C00220000,AAPL,2025-05-30,220.00,call,2.20,2.21,2.12,1,2.29,5,276,1036,2025-04-17,0.32897,0.19018,0.01221,-0.07441,0.18358,0.04153
AAPL250530P00220000,AAPL,2025-05-30,220.00,put,24.15,25.33,23.80,93,26.85,101,36,5,2025-04-17,0.39086,-0.76386,0.01166,-0.07383,0.20832,-0.20710
AAPL250530C00225000,AAPL,2025-05-30,225.00,call,1.51,1.47,1.42,1,1.52,12,83,328,2025-04-17,0.32546,0.13807,0.01002,-0.05947,0.14907,0.03031
AAPL250530P00225000,AAPL,2025-05-30,225.00,put,0.00,29.10,28.10,95,30.10,132,0,7,2025-04-17,0.37211,-0.82576,0.01022,-0.05245,0.17380,-0.22591
AAPL250530C00230000,AAPL,2025-05-30,230.00,call,0.96,0.95,0.88,5,1.01,15,95,276,2025-04-17,0.32242,0.09697,0.00787,-0.04565,0.11601,0.02138
AAPL250530P00230000,AAPL,2025-05-30,230.00,put,32.60,33.55,31.90,106,35.20,101,3,53,2025-04-17,0.37866,-0.86174,0.00862,-0.04158,0.14921,-0.23950
AAPL250530C00235000,AAPL,2025-05-30,235.00,call,0.63,0.64,0.59,57,0.68,16,50,208,2025-04-17,0.32455,0.06906,0.00606,-0.03544,0.08984,0.01527
AAPL250530P00235000,AAPL,2025-05-30,235.00,put,0.00,38.10,36.40,105,39.80,105,0,53,2025-04-17,0.38324,-0.89198,0.00716,-0.03055,0.12548,-0.25188
AAPL250530C00240000,AAPL,2025-05-30,240.00,call,0.47,0.44,0.41,1,0.48,23,64,559,2025-04-17,0.32851,0.04944,0.00460,-0.02750,0.06911,0.01096
AAPL250530P00240000,AAPL,2025-05-30,240.00,put,0.00,42.83,41.45,105,44.20,105,0,0,2025-04-17,0.39498,-0.91176,0.00599,-0.02330,0.10819,-0.26204
AAPL250530C00245000,AAPL,2025-05-30,245.00,call,0.31,0.31,0.27,38,0.34,81,107,164,2025-04-17,0.33431,0.03598,0.00350,-0.02158,0.05344,0.00798
AAPL250530P00245000,AAPL,2025-05-30,245.00,put,0.00,47.60,46.40,105,48.80,105,0,0,2025-04-17,0.40504,-0.92827,0.00500,-0.01623,0.09250,-0.27149
AAPL250530C00250000,AAPL,2025-05-30,250.00,call,0.23,0.23,0.19,63,0.26,5,43,427,2025-04-17,0.34254,0.02710,0.00270,-0.01744,0.04227,0.00602
AAPL250530P00250000,AAPL,2025-05-30,250.00,put,0.00,52.95,51.85,105,54.05,105,0,0,2025-04-17,0.47211,-0.91284,0.00497,-0.03124,0.10720,-0.27421
AAPL250530C00255000,AAPL,2025-05-30,255.00,call,0.18,0.16,0.14,58,0.18,2,54,20,2025-04-17,0.34681,0.01939,0.00201,-0.01330,0.03189,0.00431
AAPL250530P00255000,AAPL,2025-05-30,255.00,put,0.00,57.52,56.30,105,58.75,105,0,0,2025-04-17,0.45808,-0.93710,0.00399,-0.01579,0.08356,-0.28523
AAPL250530C00260000,AAPL,2025-05-30,260.00,call,0.15,0.11,0.09,8,0.13,1,0,74,2025-04-17,0.35046,0.01373,0.00148,-0.00997,0.02372,0.00306
AAPL250530P00260000,AAPL,2025-05-30,260.00,put,0.00,63.10,61.50,105,64.70,105,0,0,2025-04-17,0.54894,-0.91181,0.00431,-0.04024,0.10815,-0.28593
AAPL250530C00265000,AAPL,2025-05-30,265.00,call,0.13,0.10,0.06,19,0.13,55,0,9,2025-04-17,0.36677,0.01214,0.00127,-0.00937,0.02132,0.00270
AAPL250530P00265000,AAPL,2025-05-30,265.00,put,67.10,68.55,66.90,105,70.20,100,5,0,2025-04-17,0.61890,-0.89727,0.00428,-0.05798,0.12101,-0.28898
AAPL250530C00270000,AAPL,2025-05-30,270.00,call,0.09,0.07,0.04,12,0.11,66,1,45,2025-04-17,0.37013,0.00869,0.00094,-0.00706,0.01594,0.00194
AAPL250530P00270000,AAPL,2025-05-30,270.00,put,0.00,73.05,71.50,105,74.60,105,0,0,2025-04-17,0.60396,-0.91816,0.00370,-0.04169,0.10225,-0.29913
AAPL250530C00275000,AAPL,2025-05-30,275.00,call,0.08,0.06,0.04,29,0.07,2,2,2,2025-04-17,0.38217,0.00736,0.00079,-0.00628,0.01377,0.00164
AAPL250530P00275000,AAPL,2025-05-30,275.00,put,0.00,77.58,76.25,105,78.90,105,0,0,2025-04-17,0.58125,-0.93909,0.00307,-0.02393,0.08149,-0.30932
AAPL250530C00280000,AAPL,2025-05-30,280.00,call,0.06,0.07,0.04,12,0.09,49,0,132,2025-04-17,0.40748,0.00802,0.00080,-0.00721,0.01485,0.00178
AAPL250530P00280000,AAPL,2025-05-30,280.00,put,0.00,83.03,81.45,105,84.60,105,0,0,2025-04-17,0.65899,-0.92208,0.00327,-0.04410,0.09853,-0.31179
AAPL250530C00285000,AAPL,2025-05-30,285.00,call,0.06,0.06,0.03,5,0.08,53,0,7,2025-04-17,0.41799,0.00680,0.00067,-0.00640,0.01285,0.00151
AAPL250530P00285000,AAPL,2025-05-30,285.00,put,0.00,87.47,86.30,100,88.65,91,0,0,2025-04-17,0.62134,-0.94537,0.00263,-0.02158,0.07481,-0.32243
AAPL250530C00290000,AAPL,2025-05-30,290.00,call,0.00,0.05,0.02,50,0.07,69,0,0,2025-04-17,0.42668,0.00566,0.00056,-0.00554,0.01091,0.00125
AAPL250530P00290000,AAPL,2025-05-30,290.00,put,0.00,93.17,91.75,105,94.60,105,0,0,2025-04-17,0.72759,-0.91976,0.00303,-0.05268,0.10074,-0.32320
AAPL250530C00295000,AAPL,2025-05-30,295.00,call,0.04,0.04,0.01,50,0.07,72,2,4,2025-04-17,0.43308,0.00455,0.00045,-0.00463,0.00899,0.00101
AAPL250530P00295000,AAPL,2025-05-30,295.00,put,0.00,98.03,96.85,105,99.20,105,0,0,2025-04-17,0.73963,-0.92561,0.00281,-0.04854,0.09511,-0.33028
AAPL250530C00300000,AAPL,2025-05-30,300.00,call,0.07,0.03,0.01,9,0.06,57,0,1,2025-04-17,0.43629,0.00346,0.00035,-0.00365,0.00704,0.00077
AAPL250530P00300000,AAPL,2025-05-30,300.00,put,0.00,103.08,101.50,105,104.65,105,0,0,2025-04-17,0.77073,-0.92488,0.00272,-0.05203,0.09582,-0.33606
AAPL250530C00305000,AAPL,2025-05-30,305.00,call,0.03,0.01,0.00,0,0.09,4,10,4,2025-04-17,0.40930,0.00133,0.00016,-0.00143,0.00295,0.00030
AAPL250530P00305000,AAPL,2025-05-30,305.00,put,0.00,107.90,106.65,105,109.15,105,0,0,2025-04-17,0.77667,-0.93158,0.00251,-0.04599,0.08920,-0.34330
AAPL250530C00310000,AAPL,2025-05-30,310.00,call,0.04,0.03,0.01,1,0.06,8,0,1,2025-04-17,0.46662,0.00327,0.00031,-0.00370,0.00668,0.00072
AAPL250530P00310000,AAPL,2025-05-30,310.00,put,0.00,113.07,111.55,105,114.60,105,0,0,2025-04-17,0.81996,-0.92681,0.00251,-0.05449,0.09394,-0.34828
AAPL250530C00315000,AAPL,2025-05-30,315.00,call,0.00,0.01,0.00,0,0.08,5,0,0,2025-04-17,0.43674,0.00125,0.00014,-0.00145,0.00280,0.00028
AAPL250530P00315000,AAPL,2025-05-30,315.00,put,0.00,118.17,116.75,100,119.60,100,0,0,2025-04-17,0.85503,-0.92444,0.00246,-0.06007,0.09625,-0.35374
AAPL250530C00320000,AAPL,2025-05-30,320.00,call,0.00,0.01,0.00,0,0.07,6,0,0,2025-04-17,0.45000,0.00122,0.00013,-0.00145,0.00273,0.00027
AAPL250530P00320000,AAPL,2025-05-30,320.00,put,0.00,122.53,121.40,100,123.65,92,0,0,2025-04-17,0.80396,-0.94541,0.00203,-0.03326,0.07476,-0.36374
AAPL250530C00325000,AAPL,2025-05-30,325.00,call,0.05,0.01,0.00,0,0.06,1,0,21,2025-04-17,0.46311,0.00119,0.00013,-0.00146,0.00267,0.00026
AAPL250530P00325000,AAPL,2025-05-30,325.00,put,0.00,127.45,126.30,100,128.60,96,0,0,2025-04-17,0.81646,-0.94829,0.00192,-0.03072,0.07162,-0.37021
AAPL250620C00005000,AAPL,2025-06-20,5.00,call,190.65,192.02,191.45,100,192.60,110,2,894,2025-04-17,2.55544,0.99996,0.00000,-0.00083,0.00012,0.00868
AAPL250620P00005000,AAPL,2025-06-20,5.00,put,0.00,0.01,0.00,0,0.01,10,0,5124,2025-04-17,2.87495,-0.00013,0.00000,-0.00091,0.00041,-0.00006
AAPL250620C00010000,AAPL,2025-06-20,10.00,call,170.34,187.00,185.90,100,188.10,100,0,370,2025-04-17,0.23439,1.00000,0.00000,-0.00118,0.00000,0.01740
AAPL250620P00010000,AAPL,2025-06-20,10.00,put,0.01,0.01,0.00,0,0.03,7,400,2785,2025-04-17,2.29645,-0.00017,0.00000,-0.00094,0.00053,-0.00008
AAPL250620C00015000,AAPL,2025-06-20,15.00,call,187.50,182.02,180.85,100,183.20,100,0,2,2025-04-17,0.22812,1.00000,0.00000,-0.00177,0.00000,0.02610
AAPL250620P00015000,AAPL,2025-06-20,15.00,put,0.00,0.01,0.00,0,0.04,4,0,13,2025-04-17,1.97146,-0.00020,0.00000,-0.00095,0.00062,-0.00009
AAPL250620C00020000,AAPL,2025-06-20,20.00,call,203.60,177.05,175.95,100,178.15,100,0,9,2025-04-17,0.22185,1.00000,0.00000,-0.00235,0.00000,0.03480
AAPL250620P00020000,AAPL,2025-06-20,20.00,put,0.00,0.01,0.00,0,0.04,4,0,10,2025-04-17,1.74601,-0.00023,0.00001,-0.00096,0.00071,-0.00010
AAPL250620C00025000,AAPL,2025-06-20,25.00,call,216.77,172.02,170.85,100,173.20,100,0,3,2025-04-17,0.21558,1.00000,0.00000,-0.00294,0.00000,0.04350
AAPL250620P00025000,AAPL,2025-06-20,25.00,put,0.00,0.01,0.00,0,0.03,4,0,82,2025-04-17,1.57361,-0.00026,0.00001,-0.00096,0.00079,-0.00011
AAPL250620C00030000,AAPL,2025-06-20,30.00,call,208.39,167.05,165.95,100,168.15,100,0,2,2025-04-17,0.20932,1.00000,0.00000,-0.00353,0.00000,0.05220
AAPL250620P00030000,AAPL,2025-06-20,30.00,put,0.00,0.01,0.00,0,0.04,4,0,114,2025-04-17,1.43443,-0.00028,0.00001,-0.00097,0.00087,-0.00012
AAPL250620C00035000,AAPL,2025-06-20,35.00,call,145.80,162.07,160.90,100,163.25,100,0,9,2025-04-17,0.20305,1.00000,0.00000,-0.00412,0.00000,0.06091
AAPL250620P00035000,AAPL,2025-06-20,35.00,put,0.00,0.01,0.00,0,0.04,4,0,651,2025-04-17,1.31751,-0.00031,0.00001,-0.00096,0.00095,-0.00013
AAPL250620C00040000,AAPL,2025-06-20,40.00,call,162.60,157.07,156.00,100,158.15,10,0,8,2025-04-17,0.19678,1.00000,0.00000,-0.00471,0.00000,0.06961
AAPL250620P00040000,AAPL,2025-06-20,40.00,put,0.00,0.01,0.00,0,0.04,5,0,44,2025-04-17,1.21706,-0.00034,0.00001,-0.00096,0.00102,-0.00013
AAPL250620C00045000,AAPL,2025-06-20,45.00,call,157.10,152.12,150.95,100,153.30,100,0,5,2025-04-17,0.19051,1.00000,0.00000,-0.00530,0.00000,0.07831
AAPL250620P00045000,AAPL,2025-06-20,45.00,put,0.01,0.01,0.00,0,0.01,12,120,1108,2025-04-17,1.12865,-0.00037,0.00001,-0.00096,0.00110,-0.00014
AAPL250620C00050000,AAPL,2025-06-20,50.00,call,151.85,146.88,146.20,4,147.55,7,0,1248,2025-04-17,0.18425,1.00000,0.00000,-0.00589,0.00000,0.08701
AAPL250620P00050000,AAPL,2025-06-20,50.00,put,0.02,0.01,0.00,0,0.03,10,54,3534,2025-04-17,1.05014,-0.00040,0.00002,-0.00096,0.00118,-0.00015
AAPL250620C00055000,AAPL,2025-06-20,55.00,call,125.53,142.18,141.35,105,143.00,105,0,363,2025-04-17,0.17798,1.00000,0.00000,-0.00648,0.00000,0.09571
AAPL250620P00055000,AAPL,2025-06-20,55.00,put,0.02,0.03,0.01,25,0.04,23,5,1245,2025-04-17,1.07758,-0.00107,0.00004,-0.00246,0.00296,-0.00042
AAPL250620C00060000,AAPL,2025-06-20,60.00,call,133.00,137.25,136.50,105,138.00,105,0,326,2025-04-17,0.17171,1.00000,0.00000,-0.00706,0.00000,0.10441
AAPL250620P00060000,AAPL,2025-06-20,60.00,put,0.03,0.03,0.01,90,0.05,45,16,1909,2025-04-17,1.00670,-0.00115,0.00005,-0.00245,0.00315,-0.00045
AAPL250620C00065000,AAPL,2025-06-20,65.00,call,125.22,132.28,131.40,105,133.15,105,0,221,2025-04-17,0.16544,1.00000,0.00000,-0.00765,0.00000,0.11311
AAPL250620P00065000,AAPL,2025-06-20,65.00,put,0.02,0.04,0.02,34,0.06,60,15,2487,2025-04-17,0.96844,-0.00156,0.00006,-0.00312,0.00417,-0.00061
AAPL250620C00070000,AAPL,2025-06-20,70.00,call,125.40,127.32,126.55,105,128.10,105,0,316,2025-04-17,0.15918,1.00000,0.00000,-0.00824,0.00000,0.12181
AAPL250620P00070000,AAPL,2025-06-20,70.00,put,0.00,0.04,0.03,64,0.05,3,0,4593,2025-04-17,0.90670,-0.00167,0.00007,-0.00310,0.00444,-0.00065
AAPL250620C00075000,AAPL,2025-06-20,75.00,call,132.20,122.35,121.45,105,123.25,105,0,317,2025-04-17,0.15291,1.00000,0.00000,-0.00883,0.00000,0.13051
AAPL250620P00075000,AAPL,2025-06-20,75.00,put,0.06,0.07,0.05,28,0.08,28,26,5544,2025-04-17,0.90060,-0.00281,0.00012,-0.00493,0.00711,-0.00109
AAPL250620C00080000,AAPL,2025-06-20,80.00,call,110.86,117.47,116.45,105,118.50,105,0,338,2025-04-17,0.14664,1.00000,0.00000,-0.00942,0.00000,0.13921
AAPL250620P00080000,AAPL,2025-06-20,80.00,put,0.08,0.09,0.07,53,0.10,31,16,1760,2025-04-17,0.86813,-0.00367,0.00015,-0.00603,0.00904,-0.00142
AAPL250620C00085000,AAPL,2025-06-20,85.00,call,111.80,112.57,112.05,105,113.10,105,0,724,2025-04-17,0.14037,1.00000,0.00000,-0.01001,0.00000,0.14791
AAPL250620P00085000,AAPL,2025-06-20,85.00,put,0.11,0.10,0.09,30,0.11,1,10,2706,2025-04-17,0.82378,-0.00426,0.00018,-0.00654,0.01033,-0.00165
AAPL250620C00090000,AAPL,2025-06-20,90.00,call,106.80,107.60,107.15,105,108.05,95,0,487,2025-04-17,0.13410,1.00000,0.00000,-0.01060,0.00000,0.15661
AAPL250620P00090000,AAPL,2025-06-20,90.00,put,0.14,0.14,0.11,77,0.16,25,50,3400,2025-04-17,0.80411,-0.00591,0.00025,-0.00854,0.01385,-0.00229
AAPL250620C00095000,AAPL,2025-06-20,95.00,call,107.80,102.67,102.30,47,103.05,42,0,3692,2025-04-17,0.12784,1.00000,0.00000,-0.01118,0.00000,0.16532
AAPL250620P00095000,AAPL,2025-06-20,95.00,put,0.17,0.17,0.14,30,0.19,19,510,2229,2025-04-17,0.77225,-0.00734,0.00032,-0.00992,0.01676,-0.00283
